{'loss': 8.53182601928711, 'srcnode': 198235, 'dstnode': 89522, 'srcmsg': "{'subject': 'python2.7'}", 'dstmsg': "{'file': '/var/cache/salt/minion/proc/20180404151927858662'}", 'edge_type': 'EVENT_WRITE', 'time': 1522855169130042213}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 2823, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252760036101}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252760036101}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252760036101}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252760036101}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252760036101}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 50630, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/tmp/.31.29adf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252770040500}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 3, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252770040500}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 4, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252780043910}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 10, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252780043910}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 12, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252780043910}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 21, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252780043910}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 48, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252780043910}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 50596, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/mail/george.lock'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252790035399}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252790035399}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 31440, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/wpa_supplicant/..'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252810042998}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252810042998}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252820043528}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252820043528}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252820043528}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252830038838}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252830038838}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252830038838}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50558, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/lib/libc-client4.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252830038838}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 10, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252840047227}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 52, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libpam.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252840047227}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 126, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252840047227}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 127, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 85, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypt.so.5'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 12, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 50630, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/tmp/.31.29adf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252850033547}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 3, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 4, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203157, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:53828'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 10, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252860035596}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 95, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 12, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 21, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 48, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 198373, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 50596, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/mail/george.lock'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252870043826}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50597, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/george'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252880055445}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252880055445}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252880055445}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252880055445}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252890044285}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252900037684}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252900037684}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 9, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252900037684}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 86, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libypclnt.so.4'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252910034784}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252910034784}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252910034784}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252910034784}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50560, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/imap'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252910034784}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252920034823}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252920034823}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252920034823}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252930033893}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252930033893}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252930033893}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252930033893}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252940033353}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252950035342}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252950035342}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252950035342}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252960033792}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252960033792}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252970037181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252970037181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252980034181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252980034181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252980034181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 198373, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855252980034181}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 2156, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253000033680}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203162, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:45259'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253110034365}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253120034924}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253120034924}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253120034924}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253120034924}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203166, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:54024'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253270034767}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253280044197}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253280044197}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253280044197}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253290037536}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203169, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:48833'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253450032929}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253460035209}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253460035209}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253460035209}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253460035209}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203171, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:59148'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253590033993}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253600036252}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253600036252}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253610034272}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253610034272}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 203174, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.166:55477'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253780035114}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253790035104}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253790035104}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 94, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253790035104}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855253790035104}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 31440, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/wpa_supplicant/..'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266140033179}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266140033179}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266140033179}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266150033289}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266150033289}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266160036258}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266160036258}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266160036258}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50558, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/lib/libc-client4.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522855266160036258}
