{'loss': 8.53182601928711, 'srcnode': 198297, 'dstnode': 50572, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/proxymap'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522998304846838085}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 4, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995746821769}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 125, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995746821769}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 126, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995746821769}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 127, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995746821769}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 128, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995756824765}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 129, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995756824765}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 10, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995756824765}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 130, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995756824765}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 19, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995766823781}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 131, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/lib/libc++.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995766823781}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 132, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libcxxrt.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995766823781}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 133, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libgcc_s.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995766823781}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 12, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995776822496}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 25, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995776822496}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 26, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995776822496}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 134, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995776822496}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 21, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995786821632}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995786821632}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995796822698}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995796822698}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995796822698}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 135, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 136, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 137, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998995806822153}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 3, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996036835792}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 122, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-master.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996036835792}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 123, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-global.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996046835388}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 124, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-util.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996046835388}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 4, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996056823853}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 125, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996056823853}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 126, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996056823853}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 127, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996066821239}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 128, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996066821239}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 129, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996066821239}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 10, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996076823615}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 130, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996076823615}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 19, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996086822100}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 131, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/lib/libc++.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996086822100}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 132, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libcxxrt.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996086822100}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 133, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/lib/libgcc_s.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996096821336}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 12, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996096821336}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 25, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996106823862}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 26, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996106823862}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 134, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996106823862}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 21, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996116822217}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996116822217}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996126825383}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996126825383}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 136, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 135, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 137, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 50499, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 50499, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996136823048}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 46, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996146825684}
{'loss': 8.381573677062988, 'srcnode': 198296, 'dstnode': 48, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996146825684}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 3, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996276834337}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 122, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-master.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996276834337}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 123, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-global.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996276834337}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 124, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-util.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996286831272}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 4, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996286831272}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 125, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996286831272}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 126, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996286831272}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 127, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996296833008}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 128, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996296833008}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 129, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996296833008}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 10, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996296833008}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 130, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996306833384}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 19, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996306833384}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 131, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/lib/libc++.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996306833384}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 132, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libcxxrt.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996306833384}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 133, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/lib/libgcc_s.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996316833769}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 12, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996316833769}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 25, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996316833769}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 26, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996316833769}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 134, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996326833555}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 21, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996326833555}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996326833555}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996336829460}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996336829460}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 135, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 136, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 137, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 50577, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/pid/unix.cleanup'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 50499, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 50499, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/virtual.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996346830936}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 46, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996356829422}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 48, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996356829422}
{'loss': 8.381573677062988, 'srcnode': 198294, 'dstnode': 134017, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/5ADF529D0E'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996366822507}
{'loss': 8.381573677062988, 'srcnode': 198295, 'dstnode': 25, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996476821879}
{'loss': 8.381573677062988, 'srcnode': 198295, 'dstnode': 26, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996476821879}
{'loss': 8.381573677062988, 'srcnode': 198249, 'dstnode': 41, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/incoming'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996726820249}
{'loss': 8.381573677062988, 'srcnode': 198249, 'dstnode': 134017, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/active/5ADF529D0E'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996736836035}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 3, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996746823000}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 122, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-master.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996746823000}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 123, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-global.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996756822246}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 124, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-util.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996756822246}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 4, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996756822246}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 125, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996756822246}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 126, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996766822882}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 127, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996766822882}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 128, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996766822882}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 129, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996766822882}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 10, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996776821087}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 130, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996776821087}
{'loss': 8.381573677062988, 'srcnode': 198298, 'dstnode': 19, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522998996776821087}
