{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 211516, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '50.49.245.192:53734'}", 'edge_type': 'EVENT_WRITE', 'time': 1523006661276651686}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000756644081}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000756644081}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000766644511}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000766644511}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000766644511}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000766644511}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000766644511}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000776643370}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000776643370}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000776643370}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000786643130}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000786643130}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000786643130}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000796643089}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000796643089}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000796643089}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000796643089}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 198373, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000796643089}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 2156, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000846642607}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 31440, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/wpa_supplicant/..'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000996641500}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007000996641500}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001006641680}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001006641680}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001006641680}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001016642979}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001016642979}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001026642229}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50558, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/lib/libc-client4.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001026642229}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 10, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001026642229}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 52, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libpam.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001036645708}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 126, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001036645708}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 127, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001046645348}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 85, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypt.so.5'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001046645348}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 12, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001046645348}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001056646267}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001056646267}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001056646267}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001056646267}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001056646267}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001066642727}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 95, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001066642727}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001066642727}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001076643456}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 198373, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001076643456}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001106644535}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001106644535}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 9, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001116645815}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 86, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libypclnt.so.4'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001116645815}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001116645815}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50560, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/imap'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001126650304}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001136643244}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001136643244}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001136643244}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001136643244}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001136643244}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001146643623}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001146643623}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001156641453}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001156641453}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001156641453}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001156641453}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001166642132}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001166642132}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001166642132}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001166642132}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 198373, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001176642812}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50563, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/tmp/.31.29ada'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50563, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/tmp/.31.29ada'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007001186642642}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 50563, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/tmp/.31.29ada'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002216644075}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 3, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002216644075}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 4, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002216644075}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 10, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002216644075}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 12, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002226644035}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 21, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002226644035}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 48, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002226644035}
{'loss': 8.391770362854004, 'srcnode': 198310, 'dstnode': 150, 'srcmsg': "{'subject': 'mlock'}", 'dstmsg': "{'file': '/var/mail/bob.lock'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002226644035}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002236644894}
{'loss': 8.391770362854004, 'srcnode': 198237, 'dstnode': 0, 'srcmsg': "{'subject': 'pickup'}", 'dstmsg': "{'file': '/var/spool/postfix/maildrop'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007002416641086}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50562, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/mail/bob'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007003206643440}
{'loss': 8.391770362854004, 'srcnode': 198312, 'dstnode': 50563, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/tmp/.31.29ada'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007003206643440}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 3, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020596642988}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 122, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-master.so'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020606642698}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 50569, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-tls.so'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020606642698}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 50570, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-dns.so'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020606642698}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 123, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-global.so'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020606642698}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 124, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-util.so'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020616649267}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 4, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020616649267}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 125, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020616649267}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 126, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020616649267}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 127, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020626643587}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 128, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020626643587}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 129, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020626643587}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 10, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020626643587}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 130, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020636641496}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 19, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020636641496}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 131, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/lib/libc++.so.1'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020636641496}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 132, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libcxxrt.so.1'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020636641496}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 133, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/lib/libgcc_s.so.1'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020646651026}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 12, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020646651026}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 25, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020646651026}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 26, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020646651026}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 134, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020656646315}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 21, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020656646315}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020666643385}
{'loss': 8.391770362854004, 'srcnode': 198295, 'dstnode': 46, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1523007020666643385}
