{'loss': 8.53182601928711, 'srcnode': 198259, 'dstnode': 100, 'srcmsg': "{'subject': 'sysctl'}", 'dstmsg': "{'file': '/sbin/sysctl'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522805580111145865}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216131131634}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216131131634}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216141130767}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216151130659}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216151130659}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216151130659}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 10, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216161129852}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 12, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806216171132435}
{'loss': 8.391770362854004, 'srcnode': 198249, 'dstnode': 42, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/deferred/A'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806232741130272}
{'loss': 8.391770362854004, 'srcnode': 198249, 'dstnode': 43, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/deferred/B'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806232741130272}
{'loss': 8.391770362854004, 'srcnode': 198249, 'dstnode': 44, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/deferred/0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806232741130272}
{'loss': 8.391770362854004, 'srcnode': 198249, 'dstnode': 40, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/deferred'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806232741130272}
{'loss': 8.391770362854004, 'srcnode': 198249, 'dstnode': 41, 'srcmsg': "{'subject': 'qmgr'}", 'dstmsg': "{'file': '/var/spool/postfix/incoming'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806237801129997}
{'loss': 8.391770362854004, 'srcnode': 198250, 'dstnode': 31440, 'srcmsg': "{'subject': 'cron'}", 'dstmsg': "{'file': '/var/run/wpa_supplicant/..'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240011128730}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 23, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240011128730}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 23, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240011128730}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 23, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240011128730}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 46, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240011128730}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 47, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240021132912}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 48, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240021132912}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 47, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240031132435}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 3, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240031132435}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 4, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240031132435}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 50, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libedit.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240031132435}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 10, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240031132435}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 18, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libncursesw.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240041130638}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 12, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240041130638}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 3, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240041130638}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 4, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240041130638}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 50, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libedit.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240051139951}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 10, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240051139951}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 18, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/lib/libncursesw.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240051139951}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 12, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240051139951}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 96, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/usr/libexec/save-entropy'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240051139951}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 97, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/defaults/rc.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240061134704}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 97, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/defaults/rc.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 23, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 98, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/rc.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 98, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/rc.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 99, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/rc.conf.local'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 99, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/etc/rc.conf.local'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240071130637}
{'loss': 8.391770362854004, 'srcnode': 198259, 'dstnode': 3, 'srcmsg': "{'subject': 'sysctl'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240081130889}
{'loss': 8.391770362854004, 'srcnode': 198259, 'dstnode': 4, 'srcmsg': "{'subject': 'sysctl'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240081130889}
{'loss': 8.391770362854004, 'srcnode': 198259, 'dstnode': 10, 'srcmsg': "{'subject': 'sysctl'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240081130889}
{'loss': 8.391770362854004, 'srcnode': 198259, 'dstnode': 12, 'srcmsg': "{'subject': 'sysctl'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240081130889}
{'loss': 8.391770362854004, 'srcnode': 198245, 'dstnode': 101, 'srcmsg': "{'subject': 'sh'}", 'dstmsg': "{'file': '/var/db/entropy/.'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240091133642}
{'loss': 8.391770362854004, 'srcnode': 198260, 'dstnode': 3, 'srcmsg': "{'subject': 'unlink'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240091133642}
{'loss': 8.391770362854004, 'srcnode': 198260, 'dstnode': 4, 'srcmsg': "{'subject': 'unlink'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240091133642}
{'loss': 8.391770362854004, 'srcnode': 198260, 'dstnode': 10, 'srcmsg': "{'subject': 'unlink'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240091133642}
{'loss': 8.391770362854004, 'srcnode': 198260, 'dstnode': 12, 'srcmsg': "{'subject': 'unlink'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240101132445}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240101132445}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240101132445}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240111129418}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240111129418}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240111129418}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240121130441}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240121130441}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240121130441}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240131135973}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240131135973}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240131135973}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240131135973}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240141132466}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240141132466}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240141132466}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240141132466}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240151152509}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240151152509}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240151152509}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240151152509}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240161136552}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240161136552}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240161136552}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240171131265}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 3, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240171131265}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 4, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240171131265}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 10, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240171131265}
{'loss': 8.391770362854004, 'srcnode': 198261, 'dstnode': 12, 'srcmsg': "{'subject': 'mv'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 96, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/usr/libexec/save-entropy'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 23, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 3, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 4, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 10, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240181130428}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 12, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240191132700}
{'loss': 8.391770362854004, 'srcnode': 198262, 'dstnode': 103, 'srcmsg': "{'subject': 'dd'}", 'dstmsg': "{'file': '/var/db/entropy/saved-entropy.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806240191132700}
{'loss': 8.391770362854004, 'srcnode': 198237, 'dstnode': 0, 'srcmsg': "{'subject': 'pickup'}", 'dstmsg': "{'file': '/var/spool/postfix/maildrop'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806248821128901}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 50607, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273181128715}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273181128715}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 3, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273181128715}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 4, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273181128715}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 5, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libdevstat.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273181128715}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 6, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libkvm.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273191129758}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 7, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/lib/libmemstat.so.3'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273191129758}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 8, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libxo.so.0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273191129758}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 9, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273191129758}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 10, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273201131161}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 11, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libelf.so.2'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273201131161}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 12, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273201131161}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273241132442}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273241132442}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273241132442}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 10, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273251132084}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 12, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806273251132084}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 50607, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806274261134997}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806274261134997}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 3, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806274261134997}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 4, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522806274261134997}
