{'loss': 8.53182601928711, 'srcnode': 198297, 'dstnode': 50572, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/proxymap'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522762432222109561}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 124, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/postfix/libpostfix-util.so'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432402108112}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 4, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432402108112}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 125, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicuuc.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432402108112}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 126, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432412110246}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 127, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432412110246}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 128, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicui18n.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432412110246}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 129, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/lib/libicudata.so.60'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432412110246}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 10, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432422112439}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 130, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libthr.so.3'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432422112439}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 19, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432422112439}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 131, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/lib/libc++.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432422112439}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 132, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libcxxrt.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432432110792}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 133, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/lib/libgcc_s.so.1'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432432110792}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 12, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432432110792}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 25, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432442108556}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 26, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432442108556}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 134, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/etc/postfix/main.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432442108556}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 21, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432442108556}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432452109019}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432452109019}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432452109019}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 135, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 136, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 137, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 46, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432462111992}
{'loss': 8.381573677062988, 'srcnode': 198313, 'dstnode': 48, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762432472109216}
{'loss': 8.381573677062988, 'srcnode': 198237, 'dstnode': 0, 'srcmsg': "{'subject': 'pickup'}", 'dstmsg': "{'file': '/var/spool/postfix/maildrop'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762436562108296}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440562108907}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440572110840}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440572110840}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440572110840}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440582111043}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440582111043}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440582111043}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50558, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/lib/libc-client4.so.9'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440592114917}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 10, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440592114917}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 52, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libpam.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440592114917}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 126, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440602110990}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 127, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440602110990}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 85, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypt.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440602110990}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 12, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440612110884}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 95, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440622111637}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440622111637}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440622111637}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440642111104}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50560, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/imap'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440642111104}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440642111104}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 9, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440652113237}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 86, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libypclnt.so.4'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440652113237}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440652113237}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440662109991}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440662109991}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440662109991}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440662109991}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440672110244}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440672110244}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440672110244}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440682110167}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440682110167}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440682110167}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440692112881}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440692112881}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440692112881}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440702111034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440702111034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440702111034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 2156, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/home/bob'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762440722108511}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50354, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts.allow'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444182109337}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444182109337}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444182109337}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444192108231}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444192108231}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 3, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444192108231}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 4, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444202112034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50558, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/lib/libc-client4.so.9'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444202112034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 10, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444202112034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 52, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libpam.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444202112034}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 126, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libssl.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444212112398}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 127, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypto.so.8'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444212112398}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 85, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libcrypt.so.5'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444212112398}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 12, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444212112398}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 25, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 26, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 21, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444222109371}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 95, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444232119265}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 93, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444232119265}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 94, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444232119265}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444252107361}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50560, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/imap'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444252107361}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444252107361}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 9, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444252107361}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 86, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/libypclnt.so.4'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444262108455}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 84, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_unix.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444262108455}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444262108455}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444262108455}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50561, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pam.d/other'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444272109388}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 88, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/lib/pam_permit.so.6'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444272109388}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444272109388}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444282110051}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444282110051}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 47, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444292108615}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 46, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444292108615}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 48, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444292108615}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 50559, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/usr/local/etc/c-client.cf'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444292108615}
{'loss': 8.381573677062988, 'srcnode': 198312, 'dstnode': 22, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_OPEN', 'time': 1522762444292108615}
