{'loss': 8.53182601928711, 'srcnode': 198263, 'dstnode': 108, 'srcmsg': "{'subject': 'sshd'}", 'dstmsg': "{'file': '/var/log/utx.log'}", 'edge_type': 'EVENT_WRITE', 'time': 1522961950857650939}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 50607, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254581658577}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 3, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254587647228}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 4, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254587647228}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 6, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/lib/libkvm.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254587647228}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 10, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254597648740}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 11, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/lib/libelf.so.2'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254597648740}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 12, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254597648740}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 23, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254597648740}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 21, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254617646815}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254617646815}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 35134, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/var/mail/henry.lock'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254617646815}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 22, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254857647240}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 93, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/resolv.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254867643752}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254867643752}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 198373, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254867643752}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254877650455}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254877650455}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254877650455}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254887651257}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254887651257}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254887651257}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254887651257}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254897643959}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254897643959}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254907645251}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254907645251}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254907645251}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 95, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/services'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254917645234}
{'loss': 8.391770362854004, 'srcnode': 198244, 'dstnode': 94, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/etc/hosts'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254917645234}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254917645234}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254917645234}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254917645234}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 10, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254927643426}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 12, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962254927643426}
{'loss': 8.391770362854004, 'srcnode': 198237, 'dstnode': 0, 'srcmsg': "{'subject': 'pickup'}", 'dstmsg': "{'file': '/var/spool/postfix/maildrop'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962289367654841}
{'loss': 8.391770362854004, 'srcnode': 198250, 'dstnode': 31440, 'srcmsg': "{'subject': 'cron'}", 'dstmsg': "{'file': '/var/run/wpa_supplicant/..'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300007643477}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 23, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 23, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 23, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/dev/null'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 46, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/spwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 48, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/group'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300017653529}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 47, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/login.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300027645171}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 3, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300027645171}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300027645171}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 50, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/lib/libedit.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300037651414}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 10, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300037651414}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 18, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/lib/libncursesw.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300037651414}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 12, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300037651414}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 3, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300047643196}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 4, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300047643196}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 52, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/usr/lib/libpam.so.6'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300047643196}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 9, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300047643196}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 10, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300057644508}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 12, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300057644508}
{'loss': 8.391770362854004, 'srcnode': 198251, 'dstnode': 53, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/var/at/jobs/.'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962300057644508}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 50607, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311977643394}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311977643394}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 3, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311977643394}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 4, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311977643394}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 5, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libdevstat.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311977643394}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 6, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libkvm.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311987643936}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 7, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/lib/libmemstat.so.3'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311987643936}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 8, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libxo.so.0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311987643936}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 9, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311987643936}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 10, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311997660188}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 11, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libelf.so.2'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311997660188}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 12, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962311997660188}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962312037659648}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962312037659648}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962312037659648}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 10, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962312047642550}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 12, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962312047642550}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 50607, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313057640920}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313057640920}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 3, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313057640920}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 4, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313057640920}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 5, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libdevstat.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313057640920}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 6, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libkvm.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313067642062}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 7, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/lib/libmemstat.so.3'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313067642062}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 8, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libxo.so.0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313067642062}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 9, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libutil.so.9'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313067642062}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 10, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313077643404}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 11, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/lib/libelf.so.2'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313077643404}
{'loss': 8.391770362854004, 'srcnode': 198240, 'dstnode': 12, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313077643404}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313087641507}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313087641507}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 4, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313087641507}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 10, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313087641507}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 12, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962313087641507}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 50607, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 50607, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 3, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 4, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 3, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 4, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/var/run/ld-elf.so.hints'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 18, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libncursesw.so.8'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314107643139}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 19, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libm.so.5'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314117643781}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 10, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314117643781}
{'loss': 8.391770362854004, 'srcnode': 198242, 'dstnode': 12, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314117643781}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 6, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libkvm.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314117643781}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 20, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libjail.so.1'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314117643781}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 10, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libc.so.7'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314127641314}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 11, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/lib/libelf.so.2'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314127641314}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 12, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/dev/hpet0'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314127641314}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 21, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/nsswitch.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314127641314}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 24, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/share/misc/termcap.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314137647716}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 25, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/UTC'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314137647716}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 26, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/share/zoneinfo/posixrules'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314137647716}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 22, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314137647716}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 22, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314147645538}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 22, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314147645538}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 22, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314147645538}
{'loss': 8.391770362854004, 'srcnode': 198241, 'dstnode': 22, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/etc/pwd.db'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314157641781}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 50607, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': './gather_stats.sh'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314157641781}
{'loss': 8.391770362854004, 'srcnode': 198238, 'dstnode': 3, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/etc/libmap.conf'}", 'edge_type': 'EVENT_CLOSE', 'time': 1522962314157641781}
